t,a_sym,b_sym,a_asym,b_asym,p_sym,p_asym
133.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
133.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
133.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
133.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
133.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
133.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
133.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
134.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
135.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
136.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
137.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
138.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
139.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
140.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
141.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
142.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
143.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
144.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
145.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
146.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
147.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
148.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
149.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
149.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
149.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
149.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
149.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
149.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
149.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
149.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
149.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
